Séance,Instrument,Ticker,Ouverture,Dernier_Cours,haut_du_jour,bas_du_jour,Nombre_de_titres_échangés,Volume_des_échanges,Nombre_de_transactions,Capitalisation
03/04/2025,DELTA HOLDING,DHO,87.75,81.01,90.0,81.01,57998,4818445.92,181,7096476000.0
02/04/2025,DELTA HOLDING,DHO,81.9,90.0,90.0,81.0,61203,5404360.72,198,7884000000.0
28/03/2025,DELTA HOLDING,DHO,77.0,82.0,82.0,75.0,47778,3903480.94,89,7183200000.0
27/03/2025,DELTA HOLDING,DHO,78.0,78.0,80.5,76.0,75941,5923653.16,137,6832800000.0
26/03/2025,DELTA HOLDING,DHO,74.0,78.0,78.0,73.9,32821,2550018.2,85,6832800000.0
25/03/2025,DELTA HOLDING,DHO,76.0,74.0,76.2,74.0,57498,4267263.14,89,6482400000.0
24/03/2025,DELTA HOLDING,DHO,77.49,75.0,77.49,73.9,8801,659840.51,47,6570000000.0
21/03/2025,DELTA HOLDING,DHO,74.98,78.0,78.0,73.0,244991,18992035.16,165,6832800000.0
20/03/2025,DELTA HOLDING,DHO,72.8,74.0,76.0,72.5,332082,24685605.66,305,6482400000.0
19/03/2025,DELTA HOLDING,DHO,67.94,72.5,72.5,66.5,53787,3808543.56,165,6351000000.0
18/03/2025,DELTA HOLDING,DHO,68.0,66.5,68.0,66.15,14338,953353.81,25,5825400000.0
17/03/2025,DELTA HOLDING,DHO,66.51,68.0,68.0,66.2,4781,324387.06,24,5956800000.0
14/03/2025,DELTA HOLDING,DHO,67.85,68.0,68.0,66.07,6371,432569.81,28,5956800000.0
13/03/2025,DELTA HOLDING,DHO,68.0,68.0,68.0,65.0,6177,403853.48,46,5956800000.0
26/05/2025,DELTA HOLDING,DHO,85.0,84.96,85.0,84.0,6276,530842.08,64,7442496000.0
23/05/2025,DELTA HOLDING,DHO,83.22,84.0,84.96,83.22,103957,8768280.02,96,7358400000.0
22/05/2025,DELTA HOLDING,DHO,83.9,83.5,84.98,82.5,12541,1044996.92,61,7314600000.0
21/05/2025,DELTA HOLDING,DHO,84.4,83.5,84.4,81.1,2918,239386.65,51,7314600000.0
20/05/2025,DELTA HOLDING,DHO,86.49,81.7,86.9,80.0,70256,5727064.99,287,7156920000.0
19/05/2025,DELTA HOLDING,DHO,85.7,85.0,88.98,85.0,40039,3413483.69,115,7446000000.0
16/05/2025,DELTA HOLDING,DHO,88.1,86.8,88.1,86.8,171817,15026023.53,159,7603680000.0
15/05/2025,DELTA HOLDING,DHO,89.0,87.5,89.0,86.0,6414,561518.47,96,7665000000.0
14/05/2025,DELTA HOLDING,DHO,90.0,88.01,91.8,88.01,93853,8433793.68,162,7709676000.0
13/05/2025,DELTA HOLDING,DHO,90.0,90.0,92.59,90.0,29681,2700125.41,131,7884000000.0
12/05/2025,DELTA HOLDING,DHO,91.6,90.0,94.0,90.0,141401,12780763.18,250,7884000000.0
09/05/2025,DELTA HOLDING,DHO,81.8,90.0,90.0,80.5,2410036,195169908.48,376,7884000000.0
08/05/2025,DELTA HOLDING,DHO,83.0,82.5,85.0,82.5,37565,3120372.81,72,7227000000.0
07/05/2025,DELTA HOLDING,DHO,80.5,83.0,83.5,80.5,139012,11484403.9,72,7270800000.0
06/05/2025,DELTA HOLDING,DHO,80.5,81.1,82.7,80.5,851,68991.21,27,7104360000.0
05/05/2025,DELTA HOLDING,DHO,82.5,82.0,82.7,82.0,50826,4168142.8,14,7183200000.0
02/05/2025,DELTA HOLDING,DHO,80.3,82.2,82.2,80.3,4222,345717.82,32,7200720000.0
30/04/2025,DELTA HOLDING,DHO,81.81,82.5,82.9,80.99,101232,8350788.1,81,7227000000.0
29/04/2025,DELTA HOLDING,DHO,79.5,80.99,81.9,79.5,124317,9964911.22,69,7094724000.0
28/04/2025,DELTA HOLDING,DHO,80.0,80.0,81.2,79.0,12981,1039675.93,31,7008000000.0
25/04/2025,DELTA HOLDING,DHO,81.0,80.0,81.2,80.0,1523,122067.8,14,7008000000.0
24/04/2025,DELTA HOLDING,DHO,81.2,81.0,81.2,79.3,373881,29914070.74,62,7095600000.0
10/02/2025,DELTA HOLDING,DHO,72.75,71.6,72.75,71.5,2273,163580.36,37,6272160000.0
07/02/2025,DELTA HOLDING,DHO,71.0,71.75,71.75,70.15,4463,317041.89,45,6285300000.0
06/02/2025,DELTA HOLDING,DHO,70.99,71.0,71.2,70.02,3882,275506.32,31,6219600000.0
05/02/2025,DELTA HOLDING,DHO,70.9,70.88,70.9,70.0,12902,912981.15,52,6209088000.0
04/02/2025,DELTA HOLDING,DHO,69.0,70.0,70.35,68.21,6767,467084.38,57,6132000000.0
03/02/2025,DELTA HOLDING,DHO,71.0,69.0,71.6,69.0,6686,466496.59,109,6044400000.0
31/01/2025,DELTA HOLDING,DHO,72.5,70.72,73.0,70.5,28684,2039853.42,43,6195072000.0
30/01/2025,DELTA HOLDING,DHO,74.95,71.99,74.95,71.99,116868,8472797.12,95,6306324000.0
29/01/2025,DELTA HOLDING,DHO,74.0,72.0,75.0,70.0,990180,70211219.19,276,6307200000.0
28/01/2025,DELTA HOLDING,DHO,71.0,72.05,72.59,70.8,206673,14782780.06,392,6311580000.0
27/01/2025,DELTA HOLDING,DHO,66.5,66.0,66.9,66.0,91,6031.9,5,5781600000.0
24/01/2025,DELTA HOLDING,DHO,67.0,66.9,67.0,64.2,38278,2531796.62,27,5860440000.0
23/01/2025,DELTA HOLDING,DHO,63.5,68.0,68.0,62.9,31207,2026168.79,88,5956800000.0
22/01/2025,DELTA HOLDING,DHO,66.0,63.39,66.0,63.0,4877,310298.11,40,5552964000.0
21/01/2025,DELTA HOLDING,DHO,68.47,63.0,68.47,63.0,7098,447961.94,53,5518800000.0
20/01/2025,DELTA HOLDING,DHO,68.84,65.0,68.84,65.0,5753,378075.67,52,5694000000.0
17/01/2025,DELTA HOLDING,DHO,68.84,66.0,68.84,65.06,14457,953879.65,24,5781600000.0
16/01/2025,DELTA HOLDING,DHO,67.49,67.0,68.01,67.0,11237,760842.69,24,5869200000.0
15/01/2025,DELTA HOLDING,DHO,65.0,67.0,67.48,63.6,5458,358578.92,59,5869200000.0
13/01/2025,DELTA HOLDING,DHO,65.6,68.0,68.0,64.0,3712,247844.75,32,5956800000.0
10/01/2025,DELTA HOLDING,DHO,70.0,67.0,70.0,67.0,36875,2494695.8,72,5869200000.0
09/01/2025,DELTA HOLDING,DHO,62.48,68.5,68.63,61.0,198131,12709312.65,130,6000600000.0
08/01/2025,DELTA HOLDING,DHO,60.0,62.4,62.5,59.65,212529,12892088.18,71,5466240000.0
07/01/2025,DELTA HOLDING,DHO,62.5,61.97,62.7,59.4,1805,110941.0,32,5428572000.0
06/01/2025,DELTA HOLDING,DHO,59.5,62.5,63.0,59.2,41526,2561994.48,53,5475000000.0
03/01/2025,DELTA HOLDING,DHO,58.5,59.79,60.0,57.05,65804,3894572.85,65,5237604000.0
02/01/2025,DELTA HOLDING,DHO,57.0,58.0,60.0,56.5,21274,1253104.99,48,5080800000.0
31/12/2024,DELTA HOLDING,DHO,55.8,57.0,57.0,54.0,15080,859440.75,28,4993200000.0
12/03/2025,DELTA HOLDING,DHO,67.36,67.99,67.99,66.0,13452,912153.86,30,5955924000.0
11/03/2025,DELTA HOLDING,DHO,68.39,67.0,68.39,67.0,4801,323154.29,22,5869200000.0
10/03/2025,DELTA HOLDING,DHO,68.98,68.8,68.98,66.02,1024,69839.15,20,6026880000.0
